iteration,n_workers,p_version,completion_time,frames_num,frames_motion_num
4,2,1,41757347,251,160
4,2,2,42551022,251,160
4,2,3,42494875,251,160
4,3,1,28335514,251,160
4,3,2,54303660,251,160
4,3,3,51805221,251,160
4,4,1,21531636,251,160
4,4,2,41053852,251,160
4,4,3,39116921,251,160
4,5,1,18270013,251,160
4,5,2,32902700,251,160
4,5,3,31482173,251,160
4,6,1,21137427,251,160
4,6,2,27754653,251,160
4,6,3,26492574,251,160
4,7,1,15812171,251,160
4,7,2,23999411,251,160
4,7,3,22926012,251,160
4,8,1,12576291,251,160
4,8,2,20958662,251,160
4,8,3,20050557,251,160
4,9,1,11967694,251,160
4,9,2,18753902,251,160
4,9,3,18087626,251,160
4,10,1,10386464,251,160
4,10,2,16754571,251,160
4,10,3,16356970,251,160
4,11,1,9787503,251,160
4,11,2,15533321,251,160
4,11,3,14928136,251,160
4,12,1,9694601,251,160
4,12,2,14279692,251,160
4,12,3,13783903,251,160
4,13,1,9957507,251,160
4,13,2,13431297,251,160
4,13,3,13007960,251,160
4,14,1,8347642,251,160
4,14,2,12319286,251,160
4,14,3,11950429,251,160
4,15,1,8094294,251,160
4,15,2,11674778,251,160
4,15,3,11292265,251,160
4,16,1,8673752,251,160
4,16,2,11006464,251,160
4,16,3,10666964,251,160
4,17,1,7916717,251,160
4,17,2,10335621,251,160
4,17,3,10147042,251,160
4,18,1,7401686,251,160
4,18,2,9743848,251,160
4,18,3,10256615,251,160
4,19,1,7167032,251,160
4,19,2,9601401,251,160
4,19,3,10163342,251,160
4,20,1,7269280,251,160
4,20,2,9044688,251,160
4,20,3,10206867,251,160
4,21,1,7174660,251,160
4,21,2,8492128,251,160
4,21,3,10242057,251,160
4,22,1,6381635,251,160
4,22,2,8350771,251,160
4,22,3,10130947,251,160
4,23,1,6668444,251,160
4,23,2,7846809,251,160
4,23,3,10177662,251,160
4,24,1,6495185,251,160
4,24,2,7755577,251,160
4,24,3,10162358,251,160
4,25,1,6256639,251,160
4,25,2,7294452,251,160
4,25,3,10576496,251,160
4,26,1,6297164,251,160
4,26,2,7165076,251,160
4,26,3,10200962,251,160
4,27,1,6150757,251,160
4,27,2,7249940,251,160
4,27,3,10522112,251,160
4,28,1,6205617,251,160
4,28,2,6649279,251,160
4,28,3,10258947,251,160
4,29,1,6179773,251,160
4,29,2,6651104,251,160
4,29,3,10260813,251,160
4,30,1,6152148,251,160
4,30,2,6491458,251,160
4,30,3,10308769,251,160
4,31,1,6027611,251,160
4,31,2,6115936,251,160
4,31,3,10358267,251,160
4,32,1,6185743,251,160
4,32,2,6592336,251,160
4,32,3,19774083,251,160
5,1,0,83781458,251,160
5,1,1,82585204,251,160
5,1,2,83608891,251,160
5,1,3,80451858,251,160
5,2,1,41722757,251,160
5,2,2,45270688,251,160
5,2,3,42459626,251,160
5,3,1,29851114,251,160
5,3,2,54447915,251,160
5,3,3,52283085,251,160
5,4,1,26417278,251,160
5,4,2,41122753,251,160
5,4,3,39166763,251,160
5,5,1,18177633,251,160
5,5,2,33405005,251,160
5,5,3,31447878,251,160
5,6,1,16902225,251,160
5,6,2,27765394,251,160
5,6,3,26476020,251,160
5,7,1,14022644,251,160
5,7,2,23830915,251,160
5,7,3,22861834,251,160
5,8,1,14883724,251,160
5,8,2,20952598,251,160
5,8,3,20020475,251,160
5,9,1,13433961,251,160
5,9,2,18713158,251,160
5,9,3,18075252,251,160
5,10,1,12111203,251,160
5,10,2,16920427,251,160
5,10,3,16340801,251,160
5,11,1,10832733,251,160
5,11,2,15495726,251,160
5,11,3,15010281,251,160
5,12,1,10064555,251,160
5,12,2,14295048,251,160
5,12,3,13772369,251,160
5,13,1,9761137,251,160
5,13,2,13553180,251,160
5,13,3,12917847,251,160
5,14,1,9403846,251,160
5,14,2,12246980,251,160
5,14,3,12002607,251,160
5,15,1,8775476,251,160
5,15,2,11603074,251,160
5,15,3,11291564,251,160
5,16,1,8388118,251,160
5,16,2,10947362,251,160
5,16,3,10655745,251,160
5,17,1,7671081,251,160
5,17,2,10295244,251,160
5,17,3,10235984,251,160
5,18,1,7437577,251,160
5,18,2,9835644,251,160
5,18,3,10190849,251,160
5,19,1,7728962,251,160
5,19,2,9620285,251,160
5,19,3,10535371,251,160
5,20,1,7138936,251,160
5,20,2,9031618,251,160
5,20,3,10207461,251,160
5,21,1,6949789,251,160
5,21,2,8516601,251,160
5,21,3,10218643,251,160
5,22,1,6601945,251,160
5,22,2,8430005,251,160
5,22,3,10938361,251,160
5,23,1,6688588,251,160
5,23,2,7879130,251,160
5,23,3,10226136,251,160
5,24,1,6301939,251,160
5,24,2,7800818,251,160
5,24,3,10212466,251,160
5,25,1,6811060,251,160
5,25,2,7204780,251,160
5,25,3,10347004,251,160
5,26,1,6416543,251,160
5,26,2,8131077,251,160
5,26,3,10287730,251,160
5,27,1,6640839,251,160
5,27,2,7062560,251,160
5,27,3,10169830,251,160
5,28,1,6192285,251,160
5,28,2,6718338,251,160
5,28,3,10194623,251,160
5,29,1,6033879,251,160
5,29,2,6754563,251,160
5,29,3,10292055,251,160
5,30,1,6100480,251,160
5,30,2,6423075,251,160
5,30,3,10338564,251,160
5,31,1,6207979,251,160
5,31,2,6167607,251,160
5,31,3,10542420,251,160
5,32,1,6067296,251,160
5,32,2,6571298,251,160
5,32,3,19485658,251,160
6,1,0,83680749,251,160
6,1,1,82882726,251,160
6,1,2,83598716,251,160
6,1,3,81297927,251,160
6,2,1,42318057,251,160
6,2,2,42785361,251,160
6,2,3,43054807,251,160
6,3,1,28550314,251,160
6,3,2,54520984,251,160
6,3,3,52563091,251,160
6,4,1,22500747,251,160
6,4,2,41662759,251,160
6,4,3,39729757,251,160
6,5,1,21128971,251,160
6,5,2,33620366,251,160
6,5,3,31422119,251,160
6,6,1,17209153,251,160
6,6,2,27943362,251,160
6,6,3,26480698,251,160
6,7,1,14769433,251,160
6,7,2,23878462,251,160
6,7,3,22865799,251,160
6,8,1,11318362,251,160
6,8,2,20931073,251,160
6,8,3,20168696,251,160
6,9,1,12086650,251,160
6,9,2,18984581,251,160
6,9,3,17979099,251,160
6,10,1,11262324,251,160
6,10,2,17120517,251,160
6,10,3,16231787,251,160
6,11,1,10613036,251,160
6,11,2,15577304,251,160
6,11,3,15268008,251,160
6,12,1,10703678,251,160
6,12,2,14541194,251,160
6,12,3,13754121,251,160
6,13,1,11036065,251,160
6,13,2,13493625,251,160
6,13,3,12950813,251,160
6,14,1,9514915,251,160
6,14,2,12334019,251,160
6,14,3,12025590,251,160
6,15,1,8000835,251,160
6,15,2,11615813,251,160
6,15,3,11261724,251,160
6,16,1,8782056,251,160
6,16,2,10943600,251,160
6,16,3,10653827,251,160
6,17,1,7826093,251,160
6,17,2,10300570,251,160
6,17,3,10150229,251,160
6,18,1,7750502,251,160
6,18,2,9740380,251,160
6,18,3,10211065,251,160
6,19,1,7357249,251,160
6,19,2,9625240,251,160
6,19,3,10227521,251,160
6,20,1,7251424,251,160
6,20,2,9040317,251,160
6,20,3,10226288,251,160
6,21,1,7605308,251,160
6,21,2,8545727,251,160
6,21,3,10262467,251,160
6,22,1,7109445,251,160
6,22,2,8498365,251,160
6,22,3,10400581,251,160
6,23,1,6750996,251,160
6,23,2,7850208,251,160
6,23,3,10149218,251,160
6,24,1,6562354,251,160
6,24,2,7720750,251,160
6,24,3,10196850,251,160
6,25,1,6181085,251,160
6,25,2,7275852,251,160
6,25,3,10304923,251,160
6,26,1,6440243,251,160
6,26,2,9847956,251,160
6,26,3,12376121,251,160
6,27,1,6542725,251,160
6,27,2,8801009,251,160
6,27,3,11731958,251,160
6,28,1,6506664,251,160
6,28,2,11818547,251,160
6,28,3,11531118,251,160
6,29,1,6560944,251,160
6,29,2,9242567,251,160
6,29,3,10271337,251,160
6,30,1,6056248,251,160
6,30,2,6555144,251,160
6,30,3,10368700,251,160
6,31,1,6063566,251,160
6,31,2,6114667,251,160
6,31,3,10435419,251,160
6,32,1,6147733,251,160
6,32,2,7485934,251,160
6,32,3,19801028,251,160
7,1,0,83874595,251,160
7,1,1,82949070,251,160
7,1,2,96422853,251,160
7,1,3,81213862,251,160
7,2,1,43637783,251,160
7,2,2,46518164,251,160
7,2,3,45187526,251,160
7,3,1,28193677,251,160
7,3,2,59595153,251,160
7,3,3,51753118,251,160
7,4,1,25716964,251,160
7,4,2,40950213,251,160
7,4,3,39181723,251,160
7,5,1,20415848,251,160
7,5,2,33037675,251,160
7,5,3,37231951,251,160
7,6,1,19584222,251,160
7,6,2,27492623,251,160
7,6,3,26495484,251,160
7,7,1,19021611,251,160
7,7,2,23886852,251,160
7,7,3,23014317,251,160
7,8,1,17929414,251,160
7,8,2,25399417,251,160
7,8,3,20168953,251,160
7,9,1,11254767,251,160
7,9,2,24324285,251,160
7,9,3,17969255,251,160
7,10,1,13613357,251,160
7,10,2,17327424,251,160
7,10,3,20952034,251,160
7,11,1,10446667,251,160
7,11,2,15563829,251,160
7,11,3,14904550,251,160
7,12,1,9237689,251,160
7,12,2,14288215,251,160
7,12,3,13787276,251,160
7,13,1,9112148,251,160
7,13,2,14035621,251,160
7,13,3,12908361,251,160
7,14,1,10320139,251,160
7,14,2,12307122,251,160
7,14,3,11953189,251,160
7,15,1,8762813,251,160
7,15,2,11734365,251,160
7,15,3,11317164,251,160
7,16,1,8551265,251,160
7,16,2,10961203,251,160
7,16,3,10948475,251,160
7,17,1,7706016,251,160
7,17,2,15267343,251,160
7,17,3,15760555,251,160
7,18,1,8175257,251,160
7,18,2,9757671,251,160
7,18,3,10165879,251,160
7,19,1,7202928,251,160
7,19,2,9594134,251,160
7,19,3,10180534,251,160
7,20,1,6946884,251,160
7,20,2,9072281,251,160
7,20,3,10270880,251,160
7,21,1,7572068,251,160
7,21,2,8602356,251,160
7,21,3,10195012,251,160
7,22,1,6732076,251,160
7,22,2,9602161,251,160
7,22,3,11951817,251,160
7,23,1,7387744,251,160
7,23,2,11639358,251,160
7,23,3,12995114,251,160
7,24,1,6298185,251,160
7,24,2,7797428,251,160
7,24,3,10217408,251,160
7,25,1,6569225,251,160
7,25,2,7315197,251,160
7,25,3,10447795,251,160
7,26,1,7143776,251,160
7,26,2,7185597,251,160
7,26,3,10376851,251,160
7,27,1,6539767,251,160
7,27,2,7095473,251,160
7,27,3,10322846,251,160
7,28,1,6210405,251,160
7,28,2,6624503,251,160
7,28,3,10264380,251,160
7,29,1,6058308,251,160
7,29,2,6535261,251,160
7,29,3,10254164,251,160
7,30,1,6070345,251,160
7,30,2,7754760,251,160
7,30,3,10897135,251,160
7,31,1,6714995,251,160
7,31,2,9778124,251,160
7,31,3,10311304,251,160
7,32,1,6086553,251,160
7,32,2,6596713,251,160
7,32,3,20051294,251,160
8,1,0,85533406,251,160
8,1,1,83135103,251,160
8,1,2,83320168,251,160
8,1,3,85951677,251,160
8,2,1,41876648,251,160
8,2,2,44419513,251,160
8,2,3,42298296,251,160
8,3,1,28375287,251,160
8,3,2,53842271,251,160
8,3,3,56658182,251,160
8,4,1,22270285,251,160
8,4,2,40995585,251,160
8,4,3,41121186,251,160
8,5,1,25212010,251,160
8,5,2,33187287,251,160
8,5,3,31471808,251,160
8,6,1,20694236,251,160
8,6,2,27700481,251,160
8,6,3,26502371,251,160
8,7,1,17186122,251,160
8,7,2,23916763,251,160
8,7,3,22847178,251,160
8,8,1,12539647,251,160
8,8,2,20788638,251,160
8,8,3,20011574,251,160
8,9,1,16264733,251,160
8,9,2,18723143,251,160
8,9,3,23856476,251,160
8,10,1,12535354,251,160
8,10,2,16942974,251,160
8,10,3,16272311,251,160
8,11,1,9303690,251,160
8,11,2,21114280,251,160
8,11,3,14871240,251,160
8,12,1,10557350,251,160
8,12,2,14358661,251,160
8,12,3,14360666,251,160
8,13,1,13047138,251,160
8,13,2,13510035,251,160
8,13,3,12971652,251,160
8,14,1,7499991,251,160
8,14,2,12280872,251,160
8,14,3,12436140,251,160
8,15,1,10178986,251,160
8,15,2,12946454,251,160
8,15,3,15915514,251,160
8,16,1,8812255,251,160
8,16,2,11311456,251,160
8,16,3,10919109,251,160
8,17,1,7240350,251,160
8,17,2,10357876,251,160
8,17,3,11430934,251,160
8,18,1,11383058,251,160
8,18,2,9726478,251,160
8,18,3,10236715,251,160
8,19,1,7065596,251,160
8,19,2,10021368,251,160
8,19,3,10354020,251,160
8,20,1,7292634,251,160
8,20,2,9036797,251,160
8,20,3,10228454,251,160
8,21,1,10646455,251,160
8,21,2,9643373,251,160
8,21,3,10266267,251,160
8,22,1,6941482,251,160
8,22,2,8378826,251,160
8,22,3,10166235,251,160
8,23,1,6552654,251,160
8,23,2,7853982,251,160
8,23,3,10256588,251,160
8,24,1,6317490,251,160
8,24,2,7734674,251,160
8,24,3,10291504,251,160
8,25,1,7539980,251,160
8,25,2,9188038,251,160
8,25,3,10469282,251,160
8,26,1,6539431,251,160
8,26,2,7228582,251,160
8,26,3,14253754,251,160
8,27,1,6679299,251,160
8,27,2,7106724,251,160
8,27,3,10292239,251,160
8,28,1,6327823,251,160
8,28,2,6628442,251,160
8,28,3,10339966,251,160
8,29,1,6327820,251,160
8,29,2,6661790,251,160
8,29,3,10657433,251,160
8,30,1,8056753,251,160
8,30,2,8160088,251,160
8,30,3,10545873,251,160
8,31,1,6222752,251,160
8,31,2,6406677,251,160
8,31,3,11462250,251,160
8,32,1,6111828,251,160
8,32,2,6856323,251,160
8,32,3,19584550,251,160
9,1,0,83879345,251,160
9,1,1,83708127,251,160
9,1,2,100779219,251,160
9,1,3,92990851,251,160
9,2,1,41867318,251,160
9,2,2,42458695,251,160
9,2,3,42661685,251,160
9,3,1,30474971,251,160
9,3,2,54314072,251,160
9,3,3,52068986,251,160
9,4,1,23595654,251,160
9,4,2,40991018,251,160
9,4,3,39670079,251,160
9,5,1,18655116,251,160
9,5,2,33549575,251,160
9,5,3,31684991,251,160
9,6,1,18711107,251,160
9,6,2,28035271,251,160
9,6,3,27050059,251,160
9,7,1,17757348,251,160
9,7,2,24892070,251,160
9,7,3,23453582,251,160
9,8,1,15675235,251,160
9,8,2,21637783,251,160
9,8,3,20516030,251,160
9,9,1,13948209,251,160
9,9,2,19235772,251,160
9,9,3,18482343,251,160
9,10,1,14734268,251,160
9,10,2,17424161,251,160
9,10,3,16695310,251,160
9,11,1,13520307,251,160
9,11,2,15943267,251,160
9,11,3,15407632,251,160
9,12,1,13423911,251,160
9,12,2,14678430,251,160
9,12,3,14108415,251,160
9,13,1,12602598,251,160
9,13,2,13991009,251,160
9,13,3,13172341,251,160
9,14,1,12387613,251,160
9,14,2,12571106,251,160
9,14,3,12450632,251,160
9,15,1,11785300,251,160
9,15,2,12009608,251,160
9,15,3,11704320,251,160
9,16,1,10935196,251,160
9,16,2,11279469,251,160
9,16,3,10958737,251,160
9,17,1,10304108,251,160
9,17,2,10816479,251,160
9,17,3,10685890,251,160
9,18,1,10081285,251,160
9,18,2,9995324,251,160
9,18,3,10660884,251,160
9,19,1,9622191,251,160
9,19,2,9894895,251,160
9,19,3,10654818,251,160
9,20,1,9437184,251,160
9,20,2,9362748,251,160
9,20,3,10979375,251,160
9,21,1,9167150,251,160
9,21,2,9393365,251,160
9,21,3,12455647,251,160
9,22,1,8677109,251,160
9,22,2,9900656,251,160
9,22,3,10993409,251,160
9,23,1,8581324,251,160
9,23,2,10032518,251,160
9,23,3,11010786,251,160
9,24,1,8684699,251,160
9,24,2,9541590,251,160
9,24,3,11564187,251,160
9,25,1,8353542,251,160
9,25,2,9990688,251,160
9,25,3,17298703,251,160
9,26,1,8537296,251,160
9,26,2,9616094,251,160
9,26,3,10868698,251,160
9,27,1,8644770,251,160
9,27,2,9553452,251,160
9,27,3,12873651,251,160
9,28,1,8469094,251,160
9,28,2,8765072,251,160
9,28,3,10750844,251,160
9,29,1,8514823,251,160
9,29,2,9046242,251,160
9,29,3,12172281,251,160
9,30,1,8367153,251,160
9,30,2,8951789,251,160
9,30,3,12644375,251,160
9,31,1,8324237,251,160
9,31,2,9088029,251,160
9,31,3,18689899,251,160
9,32,1,8419439,251,160
9,32,2,9822317,251,160
9,32,3,20116890,251,160
10,1,0,134988238,251,160
10,1,1,137897549,251,160
10,1,2,83727496,251,160
10,1,3,81045828,251,160
10,2,1,41817149,251,160
10,2,2,42620788,251,160
10,2,3,42439942,251,160
10,3,1,28306596,251,160
10,3,2,54451211,251,160
10,3,3,51893180,251,160
10,4,1,26526229,251,160
10,4,2,41270457,251,160
10,4,3,39281694,251,160
10,5,1,23375184,251,160
10,5,2,33250280,251,160
10,5,3,31604945,251,160
10,6,1,17414705,251,160
10,6,2,27714680,251,160
10,6,3,26469493,251,160
10,7,1,14931913,251,160
10,7,2,24042023,251,160
10,7,3,22960057,251,160
10,8,1,12373433,251,160
10,8,2,20930675,251,160
10,8,3,20090065,251,160
10,9,1,12617061,251,160
10,9,2,18737376,251,160
10,9,3,18100012,251,160
10,10,1,10174308,251,160
10,10,2,17009092,251,160
10,10,3,16305650,251,160
10,11,1,12060344,251,160
10,11,2,15483197,251,160
10,11,3,14933730,251,160
10,12,1,10563726,251,160
10,12,2,14262130,251,160
10,12,3,13805149,251,160
10,13,1,8148521,251,160
10,13,2,13483821,251,160
10,13,3,12934038,251,160
10,14,1,8532232,251,160
10,14,2,12304288,251,160
10,14,3,11972034,251,160
10,15,1,8061960,251,160
10,15,2,11565829,251,160
10,15,3,11300696,251,160
10,16,1,7915451,251,160
10,16,2,10975317,251,160
10,16,3,10626702,251,160
10,17,1,7540290,251,160
10,17,2,10283586,251,160
10,17,3,10221752,251,160
10,18,1,7417787,251,160
10,18,2,9708948,251,160
10,18,3,10193344,251,160
10,19,1,7112562,251,160
10,19,2,9625249,251,160
10,19,3,10264975,251,160
10,20,1,7402665,251,160
10,20,2,9021792,251,160
10,20,3,10177079,251,160
10,21,1,6655522,251,160
10,21,2,8480757,251,160
10,21,3,10270728,251,160
10,22,1,6589204,251,160
10,22,2,8404059,251,160
10,22,3,10192763,251,160
10,23,1,6471544,251,160
10,23,2,7817271,251,160
10,23,3,10213611,251,160
10,24,1,6466901,251,160
10,24,2,7740816,251,160
10,24,3,10260058,251,160
10,25,1,6244969,251,160
10,25,2,7274444,251,160
10,25,3,10270460,251,160
10,26,1,6251409,251,160
10,26,2,7162635,251,160
10,26,3,10178309,251,160
10,27,1,6205924,251,160
10,27,2,7106922,251,160
10,27,3,10148319,251,160
10,28,1,6101774,251,160
10,28,2,6655463,251,160
10,28,3,10222519,251,160
10,29,1,6117384,251,160
10,29,2,6556431,251,160
10,29,3,10345394,251,160
10,30,1,6170320,251,160
10,30,2,6467765,251,160
10,30,3,10535558,251,160
10,31,1,6322605,251,160
10,31,2,6208564,251,160
10,31,3,10379300,251,160
10,32,1,6391960,251,160
10,32,2,6569208,251,160
10,32,3,19791626,251,160
