iteration,n_workers,p_version,completion_time,frames_num,frames_motion_num
2,8,3,9537761,251,159
2,9,1,4328054,251,159
2,9,2,5390746,251,159
2,9,3,9546212,251,159
2,10,1,3432969,251,159
2,10,2,4559293,251,159
2,10,3,9522700,251,159
2,11,1,3609102,251,159
2,11,2,4405606,251,159
2,11,3,9501519,251,159
2,12,1,3250465,251,159
2,12,2,3927389,251,159
2,12,3,9532941,251,159
2,13,1,2905915,251,159
2,13,2,3863046,251,159
2,13,3,9521307,251,159
2,14,1,2913026,251,159
2,14,2,3398729,251,159
2,14,3,9523138,251,159
2,15,1,2693087,251,159
2,15,2,3407035,251,159
2,15,3,9549872,251,159
2,16,1,2617558,251,159
2,16,2,3091204,251,159
2,16,3,9559719,251,159
2,17,1,2399358,251,159
2,17,2,3090458,251,159
2,17,3,9502400,251,159
2,18,1,2435468,251,159
2,18,2,2848949,251,159
2,18,3,9479169,251,159
2,19,1,2405150,251,159
2,19,2,2791455,251,159
2,19,3,9537780,251,159
2,20,1,2340533,251,159
2,20,2,2721634,251,159
2,20,3,9523356,251,159
2,21,1,2236122,251,159
2,21,2,2642751,251,159
2,21,3,9719614,251,159
2,22,1,2394633,251,159
2,22,2,2574255,251,159
2,22,3,9599011,251,159
2,23,1,2436555,251,159
2,23,2,2541014,251,159
2,23,3,9537681,251,159
2,24,1,2319567,251,159
2,24,2,2403559,251,159
2,24,3,9534956,251,159
2,25,1,2307987,251,159
2,25,2,2330966,251,159
2,25,3,9512040,251,159
2,26,1,2362621,251,159
2,26,2,2273012,251,159
2,26,3,9478901,251,159
2,27,1,2257884,251,159
2,27,2,2259459,251,159
2,27,3,9479999,251,159
2,28,1,2300783,251,159
2,28,2,2316861,251,159
2,28,3,9516054,251,159
2,29,1,2320886,251,159
2,29,2,2551617,251,159
2,29,3,9545465,251,159
2,30,1,2366724,251,159
2,30,2,2548816,251,159
2,30,3,9455470,251,159
2,31,1,2344657,251,159
2,31,2,2359190,251,159
2,31,3,9690742,251,159
2,32,1,2393472,251,159
2,32,2,4206811,251,159
2,32,3,19309416,251,159
3,1,0,25993891,251,159
3,1,1,24981882,251,159
3,1,2,44109082,251,159
3,1,3,35019454,251,159
3,2,1,12849092,251,159
3,2,2,16142404,251,159
3,2,3,12229803,251,159
3,3,1,8831368,251,159
3,3,2,15151947,251,159
3,3,3,12068987,251,159
3,4,1,8113504,251,159
3,4,2,9658321,251,159
3,4,3,9600970,251,159
3,5,1,5552875,251,159
3,5,2,9102841,251,159
3,5,3,9620358,251,159
3,6,1,4821463,251,159
3,6,2,6828449,251,159
3,6,3,9526600,251,159
3,7,1,4535547,251,159
3,7,2,6816316,251,159
3,7,3,9581967,251,159
3,8,1,4292418,251,159
3,8,2,5380140,251,159
3,8,3,9568941,251,159
3,9,1,3866895,251,159
3,9,2,5315301,251,159
3,9,3,9678272,251,159
3,10,1,3609390,251,159
3,10,2,4511362,251,159
3,10,3,9567015,251,159
3,11,1,3660842,251,159
3,11,2,4487797,251,159
3,11,3,9567216,251,159
3,12,1,3163684,251,159
3,12,2,3957803,251,159
3,12,3,9516525,251,159
3,13,1,2799379,251,159
3,13,2,3837575,251,159
3,13,3,9568568,251,159
3,14,1,2837478,251,159
3,14,2,3440630,251,159
3,14,3,9501570,251,159
3,15,1,2681953,251,159
3,15,2,3404571,251,159
3,15,3,9469679,251,159
3,16,1,2455826,251,159
3,16,2,3121591,251,159
3,16,3,9560687,251,159
3,17,1,2579725,251,159
3,17,2,3059795,251,159
3,17,3,9566657,251,159
3,18,1,2535083,251,159
3,18,2,2869299,251,159
3,18,3,9501033,251,159
3,19,1,2299940,251,159
3,19,2,2804915,251,159
3,19,3,9580244,251,159
3,20,1,2353199,251,159
3,20,2,2641505,251,159
3,20,3,9597439,251,159
3,21,1,2441761,251,159
3,21,2,2590919,251,159
3,21,3,9642434,251,159
3,22,1,2339733,251,159
3,22,2,2516366,251,159
3,22,3,9525187,251,159
3,23,1,2298829,251,159
3,23,2,2434910,251,159
3,23,3,9500722,251,159
3,24,1,2392184,251,159
3,24,2,2376405,251,159
3,24,3,9531807,251,159
3,25,1,2268869,251,159
3,25,2,2369680,251,159
3,25,3,9752816,251,159
3,26,1,2413591,251,159
3,26,2,2345032,251,159
3,26,3,9447427,251,159
3,27,1,2233022,251,159
3,27,2,2305690,251,159
3,27,3,9567758,251,159
3,28,1,2321910,251,159
3,28,2,2381699,251,159
3,28,3,9513732,251,159
3,29,1,2392717,251,159
3,29,2,2455540,251,159
3,29,3,9549242,251,159
3,30,1,2381468,251,159
3,30,2,2269727,251,159
3,30,3,9628081,251,159
3,31,1,2256612,251,159
3,31,2,2531064,251,159
3,31,3,9787766,251,159
3,32,1,2415154,251,159
3,32,2,4166787,251,159
3,32,3,18874349,251,159
4,1,0,25947019,251,159
4,1,1,25153406,251,159
4,1,2,44085254,251,159
4,1,3,35044339,251,159
4,2,1,12932882,251,159
4,2,2,15976365,251,159
4,2,3,12342186,251,159
4,3,1,12198937,251,159
4,3,2,14837453,251,159
4,3,3,12133179,251,159
4,4,1,6719341,251,159
4,4,2,9618987,251,159
4,4,3,9607721,251,159
4,5,1,7460408,251,159
4,5,2,9236205,251,159
4,5,3,9610692,251,159
4,6,1,5141312,251,159
4,6,2,6855987,251,159
4,6,3,9538052,251,159
4,7,1,4520586,251,159
4,7,2,6753674,251,159
4,7,3,9621155,251,159
4,8,1,4017426,251,159
4,8,2,5451784,251,159
4,8,3,9505763,251,159
4,9,1,3322365,251,159
4,9,2,5345326,251,159
4,9,3,9658176,251,159
4,10,1,3339101,251,159
4,10,2,4489742,251,159
4,10,3,9656517,251,159
4,11,1,3259261,251,159
4,11,2,4435218,251,159
4,11,3,9522940,251,159
4,12,1,3289312,251,159
4,12,2,3919894,251,159
4,12,3,9508756,251,159
4,13,1,3058160,251,159
4,13,2,3838873,251,159
4,13,3,9631866,251,159
4,14,1,2706614,251,159
4,14,2,3494668,251,159
4,14,3,9580513,251,159
4,15,1,2551028,251,159
4,15,2,3393829,251,159
4,15,3,9527724,251,159
4,16,1,2596984,251,159
4,16,2,3125819,251,159
4,16,3,9508861,251,159
4,17,1,2386904,251,159
4,17,2,3058251,251,159
4,17,3,9777180,251,159
4,18,1,2341692,251,159
4,18,2,2884232,251,159
4,18,3,9488388,251,159
4,19,1,2314352,251,159
4,19,2,2770864,251,159
4,19,3,9543870,251,159
4,20,1,2354986,251,159
4,20,2,2627379,251,159
4,20,3,9473118,251,159
4,21,1,2399257,251,159
4,21,2,2618678,251,159
4,21,3,9534696,251,159
4,22,1,2228477,251,159
4,22,2,2526218,251,159
4,22,3,9494593,251,159
4,23,1,2229713,251,159
4,23,2,2447690,251,159
4,23,3,9473882,251,159
4,24,1,2275753,251,159
4,24,2,2380534,251,159
4,24,3,9502182,251,159
4,25,1,2316177,251,159
4,25,2,2317813,251,159
4,25,3,9512649,251,159
4,26,1,2342604,251,159
4,26,2,2285844,251,159
4,26,3,9495963,251,159
4,27,1,2298482,251,159
4,27,2,2295905,251,159
4,27,3,9482190,251,159
4,28,1,2398125,251,159
4,28,2,2344736,251,159
4,28,3,9787837,251,159
4,29,1,2315079,251,159
4,29,2,2451938,251,159
4,29,3,9544684,251,159
4,30,1,2355103,251,159
4,30,2,2552755,251,159
4,30,3,9848538,251,159
4,31,1,2473981,251,159
4,31,2,2497980,251,159
4,31,3,9579279,251,159
4,32,1,2355571,251,159
4,32,2,4297682,251,159
4,32,3,20277678,251,159
5,1,0,26131635,251,159
5,1,1,25300744,251,159
5,1,2,44187416,251,159
5,1,3,34913937,251,159
5,2,1,13005079,251,159
5,2,2,15940392,251,159
5,2,3,12306784,251,159
5,3,1,8897966,251,159
5,3,2,15280913,251,159
5,3,3,12644928,251,159
5,4,1,8151311,251,159
5,4,2,9793301,251,159
5,4,3,11148836,251,159
5,5,1,5827668,251,159
5,5,2,9272720,251,159
5,5,3,9579709,251,159
5,6,1,5368826,251,159
5,6,2,6879868,251,159
5,6,3,9556923,251,159
5,7,1,4400082,251,159
5,7,2,6730792,251,159
5,7,3,9562563,251,159
5,8,1,4000590,251,159
5,8,2,5352446,251,159
5,8,3,9489721,251,159
5,9,1,3737881,251,159
5,9,2,5315169,251,159
5,9,3,9544905,251,159
5,10,1,3802260,251,159
5,10,2,4464145,251,159
5,10,3,9566690,251,159
5,11,1,3503192,251,159
5,11,2,4437192,251,159
5,11,3,9466354,251,159
5,12,1,3015362,251,159
5,12,2,3898296,251,159
5,12,3,9493003,251,159
5,13,1,2886449,251,159
5,13,2,3813768,251,159
5,13,3,9534530,251,159
5,14,1,2900097,251,159
5,14,2,3432572,251,159
5,14,3,9587266,251,159
5,15,1,2835667,251,159
5,15,2,3405403,251,159
5,15,3,9456121,251,159
5,16,1,2495575,251,159
5,16,2,3092305,251,159
5,16,3,9530463,251,159
5,17,1,2424018,251,159
5,17,2,3049335,251,159
5,17,3,9500419,251,159
5,18,1,2397271,251,159
5,18,2,2831227,251,159
5,18,3,9501117,251,159
5,19,1,2384941,251,159
5,19,2,2788416,251,159
5,19,3,9542942,251,159
5,20,1,2446659,251,159
5,20,2,2729979,251,159
5,20,3,9590302,251,159
5,21,1,2402657,251,159
5,21,2,2617414,251,159
5,21,3,9476038,251,159
5,22,1,2505416,251,159
5,22,2,2755314,251,159
5,22,3,9635514,251,159
5,23,1,2397825,251,159
5,23,2,2558807,251,159
5,23,3,10095795,251,159
5,24,1,2991113,251,159
5,24,2,2894599,251,159
5,24,3,9915983,251,159
5,25,1,2409901,251,159
5,25,2,2415186,251,159
5,25,3,10643941,251,159
5,26,1,3369921,251,159
5,26,2,3116395,251,159
5,26,3,11683927,251,159
5,27,1,3014749,251,159
5,27,2,2990868,251,159
5,27,3,11153604,251,159
5,28,1,2691769,251,159
5,28,2,2740781,251,159
5,28,3,11628594,251,159
5,29,1,2783852,251,159
5,29,2,2627569,251,159
5,29,3,10765525,251,159
5,30,1,2731186,251,159
5,30,2,2880108,251,159
5,30,3,10898973,251,159
5,31,1,2885485,251,159
5,31,2,2923894,251,159
5,31,3,10391437,251,159
5,32,1,3213494,251,159
5,32,2,4469214,251,159
5,32,3,19551498,251,159
6,1,0,26735851,251,159
6,1,1,26117413,251,159
6,1,2,49146897,251,159
6,1,3,37146748,251,159
6,2,1,12921641,251,159
6,2,2,15983403,251,159
6,2,3,12322291,251,159
6,3,1,8757037,251,159
6,3,2,15188809,251,159
6,3,3,12092390,251,159
6,4,1,6952718,251,159
6,4,2,9656407,251,159
6,4,3,9662953,251,159
6,5,1,5972581,251,159
6,5,2,9663189,251,159
6,5,3,9840904,251,159
6,6,1,5350534,251,159
6,6,2,7271057,251,159
6,6,3,10211291,251,159
6,7,1,4660586,251,159
6,7,2,6805044,251,159
6,7,3,9604496,251,159
6,8,1,3953267,251,159
6,8,2,5556764,251,159
6,8,3,9694328,251,159
6,9,1,3878568,251,159
6,9,2,5331920,251,159
6,9,3,9605172,251,159
6,10,1,3362942,251,159
6,10,2,4507476,251,159
6,10,3,9445841,251,159
6,11,1,3400179,251,159
6,11,2,4412193,251,159
6,11,3,9709278,251,159
6,12,1,2848067,251,159
6,12,2,3937133,251,159
6,12,3,9577654,251,159
6,13,1,3039042,251,159
6,13,2,3764722,251,159
6,13,3,9550843,251,159
6,14,1,2829541,251,159
6,14,2,3425127,251,159
6,14,3,9518802,251,159
6,15,1,2639913,251,159
6,15,2,3390905,251,159
6,15,3,9477812,251,159
6,16,1,2488902,251,159
6,16,2,3088026,251,159
6,16,3,9486300,251,159
6,17,1,2445099,251,159
6,17,2,3065392,251,159
6,17,3,9548856,251,159
6,18,1,2343752,251,159
6,18,2,2834620,251,159
6,18,3,9563889,251,159
6,19,1,2308858,251,159
6,19,2,2849333,251,159
6,19,3,9531302,251,159
6,20,1,2320289,251,159
6,20,2,2647638,251,159
6,20,3,9486387,251,159
6,21,1,2353775,251,159
6,21,2,2579473,251,159
6,21,3,9532442,251,159
6,22,1,2344622,251,159
6,22,2,2511582,251,159
6,22,3,9522385,251,159
6,23,1,2322064,251,159
6,23,2,2455151,251,159
6,23,3,9429917,251,159
6,24,1,2327816,251,159
6,24,2,2366593,251,159
6,24,3,9510078,251,159
6,25,1,2305651,251,159
6,25,2,2314769,251,159
6,25,3,9565196,251,159
6,26,1,2315166,251,159
6,26,2,2324832,251,159
6,26,3,9426059,251,159
6,27,1,2195676,251,159
6,27,2,2246339,251,159
6,27,3,9638395,251,159
6,28,1,2298028,251,159
6,28,2,2295622,251,159
6,28,3,9482734,251,159
6,29,1,2361777,251,159
6,29,2,2425031,251,159
6,29,3,9554814,251,159
6,30,1,2377508,251,159
6,30,2,2504839,251,159
6,30,3,9697920,251,159
6,31,1,2262819,251,159
6,31,2,2403630,251,159
6,31,3,9623242,251,159
6,32,1,2290751,251,159
6,32,2,4188453,251,159
6,32,3,18810152,251,159
7,1,0,25958001,251,159
7,1,1,24940094,251,159
7,1,2,44047486,251,159
7,1,3,35201311,251,159
7,2,1,12613648,251,159
7,2,2,15948933,251,159
7,2,3,12345645,251,159
7,3,1,11694681,251,159
7,3,2,15123407,251,159
7,3,3,12072400,251,159
7,4,1,8135533,251,159
7,4,2,9569986,251,159
7,4,3,9571285,251,159
7,5,1,5537689,251,159
7,5,2,9162394,251,159
7,5,3,9714044,251,159
7,6,1,5220318,251,159
7,6,2,6914863,251,159
7,6,3,9580768,251,159
7,7,1,4511977,251,159
7,7,2,6643433,251,159
7,7,3,9677051,251,159
7,8,1,4357988,251,159
7,8,2,5347280,251,159
7,8,3,9503996,251,159
7,9,1,3908833,251,159
7,9,2,5324475,251,159
7,9,3,9520782,251,159
7,10,1,3833428,251,159
7,10,2,4521662,251,159
7,10,3,9512845,251,159
7,11,1,3005024,251,159
7,11,2,4460273,251,159
7,11,3,9495494,251,159
7,12,1,3126320,251,159
7,12,2,3901020,251,159
7,12,3,9566276,251,159
7,13,1,3034603,251,159
7,13,2,3810049,251,159
7,13,3,9531796,251,159
7,14,1,2806550,251,159
7,14,2,3488701,251,159
7,14,3,9580216,251,159
7,15,1,2615932,251,159
7,15,2,3373458,251,159
7,15,3,9549646,251,159
7,16,1,2756534,251,159
7,16,2,3144814,251,159
7,16,3,9638285,251,159
7,17,1,2453954,251,159
7,17,2,3059163,251,159
7,17,3,9460772,251,159
7,18,1,2422095,251,159
7,18,2,2862308,251,159
7,18,3,9516995,251,159
7,19,1,2404185,251,159
7,19,2,2775157,251,159
7,19,3,9534694,251,159
7,20,1,2413027,251,159
7,20,2,2648079,251,159
7,20,3,9504627,251,159
7,21,1,2380536,251,159
7,21,2,2678756,251,159
7,21,3,9604991,251,159
7,22,1,2421215,251,159
7,22,2,2547330,251,159
7,22,3,9651203,251,159
7,23,1,2467926,251,159
7,23,2,2454957,251,159
7,23,3,9497014,251,159
7,24,1,2325382,251,159
7,24,2,2395115,251,159
7,24,3,9507082,251,159
7,25,1,2380022,251,159
7,25,2,2329834,251,159
7,25,3,9582827,251,159
7,26,1,2412506,251,159
7,26,2,2336253,251,159
7,26,3,9488483,251,159
7,27,1,2333621,251,159
7,27,2,2294410,251,159
7,27,3,9649014,251,159
7,28,1,2313249,251,159
7,28,2,2337561,251,159
7,28,3,9675731,251,159
7,29,1,2342605,251,159
7,29,2,2502482,251,159
7,29,3,9453039,251,159
7,30,1,2371856,251,159
7,30,2,2638935,251,159
7,30,3,9626877,251,159
7,31,1,2314182,251,159
7,31,2,2563858,251,159
7,31,3,9730635,251,159
7,32,1,2488239,251,159
7,32,2,4088389,251,159
7,32,3,18894082,251,159
8,1,0,26060620,251,159
8,1,1,24986437,251,159
8,1,2,43942187,251,159
8,1,3,34862085,251,159
8,2,1,13011361,251,159
8,2,2,16006716,251,159
8,2,3,12365248,251,159
8,3,1,8693738,251,159
8,3,2,14885189,251,159
8,3,3,12081521,251,159
8,4,1,7103682,251,159
8,4,2,9630729,251,159
8,4,3,9557631,251,159
8,5,1,6204055,251,159
8,5,2,9157597,251,159
8,5,3,9659291,251,159
8,6,1,5530953,251,159
8,6,2,6905250,251,159
8,6,3,9543748,251,159
8,7,1,4746561,251,159
8,7,2,6622454,251,159
8,7,3,9576874,251,159
8,8,1,3806491,251,159
8,8,2,5468082,251,159
8,8,3,9596268,251,159
8,9,1,3910301,251,159
8,9,2,5321336,251,159
8,9,3,9555854,251,159
8,10,1,3468696,251,159
8,10,2,4573333,251,159
8,10,3,9504085,251,159
8,11,1,3401701,251,159
8,11,2,4443971,251,159
8,11,3,9515446,251,159
8,12,1,3150282,251,159
8,12,2,3915518,251,159
8,12,3,9482511,251,159
8,13,1,2897852,251,159
8,13,2,3838562,251,159
8,13,3,9567803,251,159
8,14,1,3030293,251,159
8,14,2,3426764,251,159
8,14,3,9442046,251,159
8,15,1,2584276,251,159
8,15,2,3403544,251,159
8,15,3,9476430,251,159
8,16,1,2502877,251,159
8,16,2,3116632,251,159
8,16,3,9529986,251,159
8,17,1,2607078,251,159
8,17,2,3045730,251,159
8,17,3,9500594,251,159
8,18,1,2440951,251,159
8,18,2,2860583,251,159
8,18,3,9461754,251,159
8,19,1,2422615,251,159
8,19,2,2805869,251,159
8,19,3,9602334,251,159
8,20,1,2323460,251,159
8,20,2,2667369,251,159
8,20,3,9523741,251,159
8,21,1,2480707,251,159
8,21,2,2572824,251,159
8,21,3,9491378,251,159
8,22,1,2420118,251,159
8,22,2,2506235,251,159
8,22,3,9563012,251,159
8,23,1,2295486,251,159
8,23,2,2460894,251,159
8,23,3,9503592,251,159
8,24,1,2462223,251,159
8,24,2,2411594,251,159
8,24,3,9480680,251,159
8,25,1,2488603,251,159
8,25,2,2454909,251,159
8,25,3,9515115,251,159
8,26,1,2331793,251,159
8,26,2,2320299,251,159
8,26,3,9441357,251,159
8,27,1,2477791,251,159
8,27,2,2298259,251,159
8,27,3,9510686,251,159
8,28,1,2404926,251,159
8,28,2,2413343,251,159
8,28,3,9598567,251,159
8,29,1,2480515,251,159
8,29,2,2425194,251,159
8,29,3,9553256,251,159
8,30,1,2390111,251,159
8,30,2,2387281,251,159
8,30,3,9622628,251,159
8,31,1,2396532,251,159
8,31,2,2506838,251,159
8,31,3,9584999,251,159
8,32,1,2405538,251,159
8,32,2,4285825,251,159
8,32,3,19093957,251,159
9,1,0,25804778,251,159
9,1,1,25007487,251,159
9,1,2,44005522,251,159
9,1,3,34911068,251,159
9,2,1,18177657,251,159
9,2,2,15928635,251,159
9,2,3,12295010,251,159
9,3,1,11539826,251,159
9,3,2,15122317,251,159
9,3,3,12152574,251,159
9,4,1,6668956,251,159
9,4,2,9526294,251,159
9,4,3,9549092,251,159
9,5,1,6116446,251,159
9,5,2,9243722,251,159
9,5,3,9557767,251,159
9,6,1,4757371,251,159
9,6,2,6836808,251,159
9,6,3,9558942,251,159
9,7,1,4578023,251,159
9,7,2,6677456,251,159
9,7,3,9579261,251,159
9,8,1,4057689,251,159
9,8,2,5479270,251,159
9,8,3,9469655,251,159
9,9,1,3867061,251,159
9,9,2,5338969,251,159
9,9,3,9596517,251,159
9,10,1,3579268,251,159
9,10,2,4491818,251,159
9,10,3,9551799,251,159
9,11,1,3409106,251,159
9,11,2,4413696,251,159
9,11,3,9460958,251,159
9,12,1,2897637,251,159
9,12,2,3940741,251,159
9,12,3,9483087,251,159
9,13,1,2844168,251,159
9,13,2,3881023,251,159
9,13,3,9585479,251,159
9,14,1,2938848,251,159
9,14,2,3484388,251,159
9,14,3,9511311,251,159
9,15,1,2764302,251,159
9,15,2,3385097,251,159
9,15,3,9585350,251,159
9,16,1,2709761,251,159
9,16,2,3126636,251,159
9,16,3,9550679,251,159
9,17,1,2426207,251,159
9,17,2,3263363,251,159
9,17,3,9542916,251,159
9,18,1,2353347,251,159
9,18,2,2808406,251,159
9,18,3,9489580,251,159
9,19,1,2395551,251,159
9,19,2,2859694,251,159
9,19,3,9556396,251,159
9,20,1,2302780,251,159
9,20,2,2676853,251,159
9,20,3,9560668,251,159
9,21,1,2346777,251,159
9,21,2,2639672,251,159
9,21,3,9533628,251,159
9,22,1,2296468,251,159
9,22,2,2508566,251,159
9,22,3,9479864,251,159
9,23,1,2326010,251,159
9,23,2,2463662,251,159
9,23,3,9621084,251,159
9,24,1,2389152,251,159
9,24,2,2390264,251,159
9,24,3,9531705,251,159
9,25,1,2409378,251,159
9,25,2,2348657,251,159
9,25,3,9633670,251,159
9,26,1,2330662,251,159
9,26,2,2270686,251,159
9,26,3,9536954,251,159
9,27,1,2326567,251,159
9,27,2,2328067,251,159
9,27,3,9799927,251,159
9,28,1,2322891,251,159
9,28,2,2232670,251,159
9,28,3,9567983,251,159
9,29,1,2316696,251,159
9,29,2,2515914,251,159
9,29,3,9600950,251,159
9,30,1,2258416,251,159
9,30,2,2442128,251,159
9,30,3,9553683,251,159
9,31,1,2336866,251,159
9,31,2,2385652,251,159
9,31,3,9688048,251,159
9,32,1,2320170,251,159
9,32,2,4220732,251,159
9,32,3,18855116,251,159
10,1,0,26051698,251,159
10,1,1,24953843,251,159
10,1,2,43962809,251,159
10,1,3,34954102,251,159
10,2,1,12708030,251,159
10,2,2,15972957,251,159
10,2,3,12416693,251,159
10,3,1,8768235,251,159
10,3,2,14962062,251,159
10,3,3,12231333,251,159
10,4,1,6680432,251,159
10,4,2,9615851,251,159
10,4,3,9629069,251,159
10,5,1,5462359,251,159
10,5,2,9288270,251,159
10,5,3,9565716,251,159
10,6,1,5229095,251,159
10,6,2,6784218,251,159
10,6,3,9560262,251,159
10,7,1,4536863,251,159
10,7,2,6672037,251,159
10,7,3,9552103,251,159
10,8,1,4380277,251,159
10,8,2,5483184,251,159
10,8,3,9531680,251,159
10,9,1,3678945,251,159
10,9,2,5340139,251,159
10,9,3,9576287,251,159
10,10,1,3455798,251,159
10,10,2,4587209,251,159
10,10,3,9598896,251,159
10,11,1,3456936,251,159
10,11,2,4429703,251,159
10,11,3,9589609,251,159
10,12,1,3341359,251,159
10,12,2,3914283,251,159
10,12,3,9526663,251,159
10,13,1,2899151,251,159
10,13,2,3797270,251,159
10,13,3,9561780,251,159
10,14,1,2800766,251,159
10,14,2,3467064,251,159
10,14,3,9493120,251,159
10,15,1,2803860,251,159
10,15,2,3433729,251,159
10,15,3,9514036,251,159
10,16,1,2698490,251,159
10,16,2,3139221,251,159
10,16,3,9587627,251,159
10,17,1,2447732,251,159
10,17,2,3044566,251,159
10,17,3,9480472,251,159
10,18,1,2417131,251,159
10,18,2,2851769,251,159
10,18,3,9508416,251,159
10,19,1,2358375,251,159
10,19,2,2824805,251,159
10,19,3,9729469,251,159
10,20,1,2310112,251,159
10,20,2,2615434,251,159
10,20,3,9476592,251,159
10,21,1,2312350,251,159
10,21,2,2592759,251,159
10,21,3,9523027,251,159
10,22,1,2355851,251,159
10,22,2,2519517,251,159
10,22,3,9498991,251,159
10,23,1,2368506,251,159
10,23,2,2469267,251,159
10,23,3,9521317,251,159
10,24,1,2402937,251,159
10,24,2,2391467,251,159
10,24,3,9501764,251,159
10,25,1,2320913,251,159
10,25,2,2342970,251,159
10,25,3,9494918,251,159
10,26,1,2403185,251,159
10,26,2,2352641,251,159
10,26,3,9527811,251,159
10,27,1,2414033,251,159
10,27,2,2332078,251,159
10,27,3,9582024,251,159
10,28,1,2242392,251,159
10,28,2,2290916,251,159
10,28,3,9657048,251,159
10,29,1,2379054,251,159
10,29,2,2354200,251,159
10,29,3,9760617,251,159
10,30,1,2393099,251,159
10,30,2,2431110,251,159
10,30,3,9654060,251,159
10,31,1,2362766,251,159
10,31,2,2399210,251,159
10,31,3,9704050,251,159
10,32,1,2387423,251,159
10,32,2,4069823,251,159
10,32,3,19103644,251,159
