iteration,n_workers,p_version,completion_time,frames_num,frames_motion_num
4,17,2,3079228,251,159
4,17,3,9481955,251,159
4,18,1,2377818,251,159
4,18,2,2995182,251,159
4,18,3,9563609,251,159
4,19,1,2433946,251,159
4,19,2,2810337,251,159
4,19,3,9600528,251,159
4,20,1,2312747,251,159
4,20,2,2726526,251,159
4,20,3,9505808,251,159
4,21,1,2420674,251,159
4,21,2,2590923,251,159
4,21,3,9523595,251,159
4,22,1,2318892,251,159
4,22,2,2546372,251,159
4,22,3,9588965,251,159
4,23,1,2426853,251,159
4,23,2,2438075,251,159
4,23,3,9487445,251,159
4,24,1,2412466,251,159
4,24,2,2390163,251,159
4,24,3,9610781,251,159
4,25,1,2362209,251,159
4,25,2,2346556,251,159
4,25,3,9544363,251,159
4,26,1,2319060,251,159
4,26,2,2297156,251,159
4,26,3,9538553,251,159
4,27,1,2424255,251,159
4,27,2,2278181,251,159
4,27,3,9618085,251,159
4,28,1,2502291,251,159
4,28,2,2358154,251,159
4,28,3,9453360,251,159
4,29,1,2323209,251,159
4,29,2,2418235,251,159
4,29,3,9518575,251,159
4,30,1,2356925,251,159
4,30,2,2566922,251,159
4,30,3,9509069,251,159
4,31,1,2356514,251,159
4,31,2,2598925,251,159
4,31,3,9621177,251,159
4,32,1,2323610,251,159
4,32,2,4220132,251,159
4,32,3,18975005,251,159
5,1,0,26274604,251,159
5,1,1,25234940,251,159
5,1,2,25785789,251,159
5,1,3,23031380,251,159
5,2,1,18238107,251,159
5,2,2,13837312,251,159
5,2,3,13566079,251,159
5,3,1,8606559,251,159
5,3,2,14849152,251,159
5,3,3,12588621,251,159
5,4,1,8047061,251,159
5,4,2,11230014,251,159
5,4,3,9641897,251,159
5,5,1,5924067,251,159
5,5,2,9290718,251,159
5,5,3,9690850,251,159
5,6,1,5441378,251,159
5,6,2,7794602,251,159
5,6,3,9488984,251,159
5,7,1,4588134,251,159
5,7,2,6833427,251,159
5,7,3,9687262,251,159
5,8,1,4341330,251,159
5,8,2,5910203,251,159
5,8,3,9542981,251,159
5,9,1,3670762,251,159
5,9,2,5318897,251,159
5,9,3,9517397,251,159
5,10,1,3824837,251,159
5,10,2,4852926,251,159
5,10,3,9560451,251,159
5,11,1,3283776,251,159
5,11,2,4467950,251,159
5,11,3,9554530,251,159
5,12,1,2863830,251,159
5,12,2,4112338,251,159
5,12,3,9492922,251,159
5,13,1,3160199,251,159
5,13,2,3877804,251,159
5,13,3,9521754,251,159
5,14,1,2757502,251,159
5,14,2,3585184,251,159
5,14,3,9496845,251,159
5,15,1,2628375,251,159
5,15,2,3437603,251,159
5,15,3,9523085,251,159
5,16,1,2630468,251,159
5,16,2,3230144,251,159
5,16,3,9457563,251,159
5,17,1,2505276,251,159
5,17,2,3105016,251,159
5,17,3,9621168,251,159
5,18,1,2422228,251,159
5,18,2,2972085,251,159
5,18,3,9560004,251,159
5,19,1,2389271,251,159
5,19,2,2830620,251,159
5,19,3,9555717,251,159
5,20,1,2396327,251,159
5,20,2,2711589,251,159
5,20,3,9541109,251,159
5,21,1,2380317,251,159
5,21,2,2908028,251,159
5,21,3,9565333,251,159
5,22,1,2256393,251,159
5,22,2,2556488,251,159
5,22,3,9553144,251,159
5,23,1,2336886,251,159
5,23,2,2904900,251,159
5,23,3,9630332,251,159
5,24,1,2396673,251,159
5,24,2,2485986,251,159
5,24,3,9573900,251,159
5,25,1,2325688,251,159
5,25,2,2479273,251,159
5,25,3,9714468,251,159
5,26,1,2369790,251,159
5,26,2,2316079,251,159
5,26,3,9500600,251,159
5,27,1,2355401,251,159
5,27,2,2273117,251,159
5,27,3,9523861,251,159
5,28,1,2331591,251,159
5,28,2,2377833,251,159
5,28,3,9558294,251,159
5,29,1,2300508,251,159
5,29,2,2496394,251,159
5,29,3,9907536,251,159
5,30,1,2359992,251,159
5,30,2,2447014,251,159
5,30,3,9687523,251,159
5,31,1,2329998,251,159
5,31,2,2394259,251,159
5,31,3,9651376,251,159
5,32,1,2466475,251,159
5,32,2,4261280,251,159
5,32,3,18990314,251,159
6,1,0,25910329,251,159
6,1,1,24875356,251,159
6,1,2,25768598,251,159
6,1,3,22938675,251,159
6,2,1,12732389,251,159
6,2,2,13460670,251,159
6,2,3,13543363,251,159
6,3,1,8803946,251,159
6,3,2,15107660,251,159
6,3,3,12582856,251,159
6,4,1,7232616,251,159
6,4,2,11581197,251,159
6,4,3,9603229,251,159
6,5,1,7571189,251,159
6,5,2,9233571,251,159
6,5,3,9646706,251,159
6,6,1,5097311,251,159
6,6,2,7779559,251,159
6,6,3,9576196,251,159
6,7,1,4441860,251,159
6,7,2,6725943,251,159
6,7,3,9591710,251,159
6,8,1,4046939,251,159
6,8,2,5909675,251,159
6,8,3,9518085,251,159
6,9,1,3594880,251,159
6,9,2,5372201,251,159
6,9,3,9593749,251,159
6,10,1,3357617,251,159
6,10,2,4935565,251,159
6,10,3,9652117,251,159
6,11,1,3052940,251,159
6,11,2,4443871,251,159
6,11,3,9522885,251,159
6,12,1,2975157,251,159
6,12,2,4154653,251,159
6,12,3,9551445,251,159
6,13,1,3102375,251,159
6,13,2,3947583,251,159
6,13,3,9574287,251,159
6,14,1,2929473,251,159
6,14,2,3643117,251,159
6,14,3,9546335,251,159
6,15,1,2644683,251,159
6,15,2,3418759,251,159
6,15,3,9568616,251,159
6,16,1,2551882,251,159
6,16,2,3240425,251,159
6,16,3,9531249,251,159
6,17,1,2410079,251,159
6,17,2,3089298,251,159
6,17,3,9549952,251,159
6,18,1,2449866,251,159
6,18,2,2902151,251,159
6,18,3,9556190,251,159
6,19,1,2341280,251,159
6,19,2,2825375,251,159
6,19,3,9563628,251,159
6,20,1,2330405,251,159
6,20,2,2699284,251,159
6,20,3,9527964,251,159
6,21,1,2334436,251,159
6,21,2,2637180,251,159
6,21,3,9611803,251,159
6,22,1,2421680,251,159
6,22,2,2474598,251,159
6,22,3,9512871,251,159
6,23,1,2407412,251,159
6,23,2,2488265,251,159
6,23,3,9507799,251,159
6,24,1,2372326,251,159
6,24,2,2375409,251,159
6,24,3,9548831,251,159
6,25,1,2371098,251,159
6,25,2,2352936,251,159
6,25,3,9558279,251,159
6,26,1,2253559,251,159
6,26,2,2329273,251,159
6,26,3,9590582,251,159
6,27,1,2436076,251,159
6,27,2,2278709,251,159
6,27,3,9626493,251,159
6,28,1,2395245,251,159
6,28,2,2352786,251,159
6,28,3,9567749,251,159
6,29,1,2338365,251,159
6,29,2,2391284,251,159
6,29,3,9842012,251,159
6,30,1,2440389,251,159
6,30,2,2569216,251,159
6,30,3,9579124,251,159
6,31,1,2411360,251,159
6,31,2,2415927,251,159
6,31,3,9725295,251,159
6,32,1,2357158,251,159
6,32,2,4357013,251,159
6,32,3,19270697,251,159
7,1,0,25900077,251,159
7,1,1,24989226,251,159
7,1,2,25814076,251,159
7,1,3,23227788,251,159
7,2,1,12713590,251,159
7,2,2,13534822,251,159
7,2,3,13491223,251,159
7,3,1,11520657,251,159
7,3,2,15145377,251,159
7,3,3,12619573,251,159
7,4,1,6774228,251,159
7,4,2,11368160,251,159
7,4,3,9583957,251,159
7,5,1,6089245,251,159
7,5,2,9165093,251,159
7,5,3,9630441,251,159
7,6,1,5122525,251,159
7,6,2,7846074,251,159
7,6,3,9614676,251,159
7,7,1,4408579,251,159
7,7,2,6747963,251,159
7,7,3,9621082,251,159
7,8,1,4496796,251,159
7,8,2,5865262,251,159
7,8,3,9496176,251,159
7,9,1,3882459,251,159
7,9,2,5412822,251,159
7,9,3,9569085,251,159
7,10,1,3567310,251,159
7,10,2,4892704,251,159
7,10,3,9546751,251,159
7,11,1,3294722,251,159
7,11,2,4478982,251,159
7,11,3,9555194,251,159
7,12,1,2915199,251,159
7,12,2,4110725,251,159
7,12,3,9518980,251,159
7,13,1,2994935,251,159
7,13,2,3944649,251,159
7,13,3,9577604,251,159
7,14,1,2673987,251,159
7,14,2,3624640,251,159
7,14,3,9597579,251,159
7,15,1,2705631,251,159
7,15,2,3381812,251,159
7,15,3,9573641,251,159
7,16,1,2472709,251,159
7,16,2,3250715,251,159
7,16,3,9555228,251,159
7,17,1,2390643,251,159
7,17,2,3047595,251,159
7,17,3,9549166,251,159
7,18,1,2392119,251,159
7,18,2,2907946,251,159
7,18,3,9502954,251,159
7,19,1,2320189,251,159
7,19,2,2838577,251,159
7,19,3,9555014,251,159
7,20,1,2347599,251,159
7,20,2,2661446,251,159
7,20,3,9541575,251,159
7,21,1,2410289,251,159
7,21,2,2641795,251,159
7,21,3,9566300,251,159
7,22,1,2357902,251,159
7,22,2,2529970,251,159
7,22,3,9513681,251,159
7,23,1,2428381,251,159
7,23,2,2488660,251,159
7,23,3,9864075,251,159
7,24,1,2300717,251,159
7,24,2,2383207,251,159
7,24,3,9482742,251,159
7,25,1,2352347,251,159
7,25,2,2352004,251,159
7,25,3,9660269,251,159
7,26,1,2376281,251,159
7,26,2,2310049,251,159
7,26,3,9542166,251,159
7,27,1,2398019,251,159
7,27,2,2314887,251,159
7,27,3,9643721,251,159
7,28,1,2398817,251,159
7,28,2,2273528,251,159
7,28,3,9584928,251,159
7,29,1,2381937,251,159
7,29,2,2380946,251,159
7,29,3,9625754,251,159
7,30,1,2338550,251,159
7,30,2,3078445,251,159
7,30,3,9633979,251,159
7,31,1,2301825,251,159
7,31,2,2705444,251,159
7,31,3,9725852,251,159
7,32,1,2393417,251,159
7,32,2,4168017,251,159
7,32,3,18795162,251,159
8,1,0,26284327,251,159
8,1,1,24977850,251,159
8,1,2,25811437,251,159
8,1,3,23004904,251,159
8,2,1,12839547,251,159
8,2,2,13593863,251,159
8,2,3,13521057,251,159
8,3,1,8782839,251,159
8,3,2,15250376,251,159
8,3,3,12588301,251,159
8,4,1,8225387,251,159
8,4,2,11278262,251,159
8,4,3,9649939,251,159
8,5,1,6982980,251,159
8,5,2,9165107,251,159
8,5,3,9642486,251,159
8,6,1,5451074,251,159
8,6,2,7818339,251,159
8,6,3,9617510,251,159
8,7,1,5784510,251,159
8,7,2,6810766,251,159
8,7,3,9704495,251,159
8,8,1,4553295,251,159
8,8,2,5978894,251,159
8,8,3,9684747,251,159
8,9,1,4400948,251,159
8,9,2,5435238,251,159
8,9,3,9582647,251,159
8,10,1,3205550,251,159
8,10,2,4822819,251,159
8,10,3,9592687,251,159
8,11,1,3465617,251,159
8,11,2,4423753,251,159
8,11,3,9625647,251,159
8,12,1,2990751,251,159
8,12,2,4138814,251,159
8,12,3,9542412,251,159
8,13,1,3100984,251,159
8,13,2,3879971,251,159
8,13,3,9542217,251,159
8,14,1,2989124,251,159
8,14,2,3604447,251,159
8,14,3,9537522,251,159
8,15,1,2564874,251,159
8,15,2,3391557,251,159
8,15,3,9612591,251,159
8,16,1,2646340,251,159
8,16,2,3250901,251,159
8,16,3,9562533,251,159
8,17,1,2469108,251,159
8,17,2,3101493,251,159
8,17,3,9729270,251,159
8,18,1,2476370,251,159
8,18,2,2981305,251,159
8,18,3,9505498,251,159
8,19,1,2441241,251,159
8,19,2,2858070,251,159
8,19,3,9636850,251,159
8,20,1,2426701,251,159
8,20,2,2695521,251,159
8,20,3,9588700,251,159
8,21,1,2345314,251,159
8,21,2,2620365,251,159
8,21,3,9621121,251,159
8,22,1,2296434,251,159
8,22,2,2515472,251,159
8,22,3,9554349,251,159
8,23,1,2282328,251,159
8,23,2,2477361,251,159
8,23,3,9537076,251,159
8,24,1,2389522,251,159
8,24,2,2388202,251,159
8,24,3,9541799,251,159
8,25,1,2318486,251,159
8,25,2,2373066,251,159
8,25,3,9602388,251,159
8,26,1,2279674,251,159
8,26,2,2318026,251,159
8,26,3,9506405,251,159
8,27,1,2364781,251,159
8,27,2,2375469,251,159
8,27,3,9780523,251,159
8,28,1,2442911,251,159
8,28,2,2367750,251,159
8,28,3,9788571,251,159
8,29,1,2263683,251,159
8,29,2,2427225,251,159
8,29,3,9606411,251,159
8,30,1,2307151,251,159
8,30,2,2560425,251,159
8,30,3,9737870,251,159
8,31,1,2349874,251,159
8,31,2,2408645,251,159
8,31,3,9667170,251,159
8,32,1,2427908,251,159
8,32,2,4037423,251,159
8,32,3,18952577,251,159
9,1,0,26099783,251,159
9,1,1,25048816,251,159
9,1,2,25911657,251,159
9,1,3,23081117,251,159
9,2,1,12859750,251,159
9,2,2,13535907,251,159
9,2,3,13677973,251,159
9,3,1,12022569,251,159
9,3,2,15273249,251,159
9,3,3,12584008,251,159
9,4,1,6757059,251,159
9,4,2,11512265,251,159
9,4,3,9602945,251,159
9,5,1,6423346,251,159
9,5,2,9245815,251,159
9,5,3,9606417,251,159
9,6,1,4828696,251,159
9,6,2,7803379,251,159
9,6,3,9560740,251,159
9,7,1,4118941,251,159
9,7,2,6722839,251,159
9,7,3,9658173,251,159
9,8,1,4232670,251,159
9,8,2,5973073,251,159
9,8,3,9612639,251,159
9,9,1,3324625,251,159
9,9,2,5410257,251,159
9,9,3,9557312,251,159
9,10,1,3458827,251,159
9,10,2,4908912,251,159
9,10,3,9529184,251,159
9,11,1,3185534,251,159
9,11,2,4436954,251,159
9,11,3,9664809,251,159
9,12,1,3011231,251,159
9,12,2,4181974,251,159
9,12,3,9649028,251,159
9,13,1,2888644,251,159
9,13,2,3866610,251,159
9,13,3,9703045,251,159
9,14,1,2688726,251,159
9,14,2,3718472,251,159
9,14,3,9555135,251,159
9,15,1,2607767,251,159
9,15,2,3451295,251,159
9,15,3,9564122,251,159
9,16,1,2582237,251,159
9,16,2,3253187,251,159
9,16,3,9618380,251,159
9,17,1,2542385,251,159
9,17,2,3155021,251,159
9,17,3,9708194,251,159
9,18,1,2529850,251,159
9,18,2,2990243,251,159
9,18,3,9642898,251,159
9,19,1,2454507,251,159
9,19,2,2858276,251,159
9,19,3,9618111,251,159
9,20,1,2414144,251,159
9,20,2,2716763,251,159
9,20,3,9676895,251,159
9,21,1,2395421,251,159
9,21,2,2632712,251,159
9,21,3,9800820,251,159
9,22,1,2510512,251,159
9,22,2,2623440,251,159
9,22,3,9612261,251,159
9,23,1,2324934,251,159
9,23,2,2441991,251,159
9,23,3,9544998,251,159
9,24,1,2296696,251,159
9,24,2,2400131,251,159
9,24,3,9555980,251,159
9,25,1,2306482,251,159
9,25,2,2364812,251,159
9,25,3,9560221,251,159
9,26,1,2294982,251,159
9,26,2,2314482,251,159
9,26,3,9554028,251,159
9,27,1,2369007,251,159
9,27,2,2435089,251,159
9,27,3,9548127,251,159
9,28,1,2351005,251,159
9,28,2,2334071,251,159
9,28,3,9569404,251,159
9,29,1,2442259,251,159
9,29,2,2658271,251,159
9,29,3,9730407,251,159
9,30,1,2766254,251,159
9,30,2,2438954,251,159
9,30,3,9600556,251,159
9,31,1,2339960,251,159
9,31,2,2495405,251,159
9,31,3,9668256,251,159
9,32,1,2359658,251,159
9,32,2,4049946,251,159
9,32,3,18976943,251,159
10,1,0,26051190,251,159
10,1,1,25130033,251,159
10,1,2,25845520,251,159
10,1,3,23011218,251,159
10,2,1,12756995,251,159
10,2,2,13558873,251,159
10,2,3,13629893,251,159
10,3,1,8866023,251,159
10,3,2,15174817,251,159
10,3,3,12577948,251,159
10,4,1,6919170,251,159
10,4,2,11519903,251,159
10,4,3,9607118,251,159
10,5,1,6220618,251,159
10,5,2,9247569,251,159
10,5,3,9632586,251,159
10,6,1,4941928,251,159
10,6,2,7783847,251,159
10,6,3,9611710,251,159
10,7,1,4405960,251,159
10,7,2,6983942,251,159
10,7,3,9600182,251,159
10,8,1,4343293,251,159
10,8,2,5991819,251,159
10,8,3,9631936,251,159
10,9,1,3663278,251,159
10,9,2,5370256,251,159
10,9,3,9708536,251,159
10,10,1,3357300,251,159
10,10,2,4852257,251,159
10,10,3,9643572,251,159
10,11,1,3387749,251,159
10,11,2,4511154,251,159
10,11,3,9593813,251,159
10,12,1,3030749,251,159
10,12,2,4152158,251,159
10,12,3,9561783,251,159
10,13,1,2956156,251,159
10,13,2,3863405,251,159
10,13,3,9662326,251,159
10,14,1,2723451,251,159
10,14,2,3632638,251,159
10,14,3,9503421,251,159
10,15,1,2782671,251,159
10,15,2,3478986,251,159
10,15,3,9673556,251,159
10,16,1,2591375,251,159
10,16,2,3260738,251,159
10,16,3,9520164,251,159
10,17,1,2405684,251,159
10,17,2,3103186,251,159
10,17,3,9510572,251,159
10,18,1,2438965,251,159
10,18,2,2951444,251,159
10,18,3,9594125,251,159
10,19,1,2328063,251,159
10,19,2,2861501,251,159
10,19,3,9556389,251,159
10,20,1,2429438,251,159
10,20,2,2729313,251,159
10,20,3,9563661,251,159
10,21,1,2299162,251,159
10,21,2,2614273,251,159
10,21,3,9626310,251,159
10,22,1,2289935,251,159
10,22,2,2549623,251,159
10,22,3,9496531,251,159
10,23,1,2368872,251,159
10,23,2,2453703,251,159
10,23,3,9559198,251,159
10,24,1,2381577,251,159
10,24,2,2378047,251,159
10,24,3,9565251,251,159
10,25,1,2389773,251,159
10,25,2,2311522,251,159
10,25,3,9576247,251,159
10,26,1,2275055,251,159
10,26,2,2276442,251,159
10,26,3,9564194,251,159
10,27,1,2311277,251,159
10,27,2,2370814,251,159
10,27,3,9574184,251,159
10,28,1,2339734,251,159
10,28,2,2269006,251,159
10,28,3,9455308,251,159
10,29,1,2348730,251,159
10,29,2,2448116,251,159
10,29,3,9618461,251,159
10,30,1,2329308,251,159
10,30,2,2405405,251,159
10,30,3,9517815,251,159
10,31,1,2332909,251,159
10,31,2,2605953,251,159
10,31,3,9723377,251,159
10,32,1,2325176,251,159
10,32,2,4176742,251,159
10,32,3,19055717,251,159
